Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,42,12,T:System.Windows.Forms.Button,,,,,this.btnCancel.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,42,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnCancel.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,41,12,T:System.Windows.Forms.Button,,,,,"this.btnCancel.Text = ""Cancel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,41,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.btnCancel.Text = ""Cancel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,40,12,T:System.Windows.Forms.Button,,,,,this.btnCancel.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,40,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.btnCancel.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,39,12,T:System.Windows.Forms.Button,,,,,"this.btnCancel.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,39,12,P:System.Windows.Forms.Control.Size,,,,,"this.btnCancel.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,38,12,T:System.Windows.Forms.Button,,,,,"this.btnCancel.Name = ""btnCancel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,38,12,P:System.Windows.Forms.Control.Name,,,,,"this.btnCancel.Name = ""btnCancel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,37,12,T:System.Windows.Forms.Button,,,,,"this.btnCancel.Location = new System.Drawing.Point(324, 382);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,37,12,P:System.Windows.Forms.Control.Location,,,,,"this.btnCancel.Location = new System.Drawing.Point(324, 382);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,36,12,T:System.Windows.Forms.DialogResult,,,,,this.btnCancel.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,36,12,T:System.Windows.Forms.DialogResult,,,,,this.btnCancel.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,36,12,F:System.Windows.Forms.DialogResult.Cancel,,,,,this.btnCancel.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,36,12,T:System.Windows.Forms.Button,,,,,this.btnCancel.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,36,12,T:System.Windows.Forms.DialogResult,,,,,this.btnCancel.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,36,12,P:System.Windows.Forms.Button.DialogResult,,,,,this.btnCancel.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,35,12,T:System.Windows.Forms.AnchorStyles,,,,,this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,35,12,T:System.Windows.Forms.AnchorStyles,,,,,this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,35,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,35,12,T:System.Windows.Forms.AnchorStyles,,,,,this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,35,12,T:System.Windows.Forms.AnchorStyles,,,,,this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,35,12,F:System.Windows.Forms.AnchorStyles.Bottom,,,,,this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,35,12,T:System.Windows.Forms.Button,,,,,this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,35,12,T:System.Windows.Forms.AnchorStyles,,,,,this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,35,12,P:System.Windows.Forms.Control.Anchor,,,,,this.btnCancel.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,31,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,29,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,29,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,29,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,28,12,T:System.Windows.Forms.Button,,,,,this.btnOK = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,28,12,M:System.Windows.Forms.Button.#ctor,,,,,this.btnOK = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,28,12,T:System.Windows.Forms.Button,,,,,this.btnOK = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,27,12,T:System.Windows.Forms.Button,,,,,this.btnCancel = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,27,12,M:System.Windows.Forms.Button.#ctor,,,,,this.btnCancel = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,27,12,T:System.Windows.Forms.Button,,,,,this.btnCancel = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.Designer.cs,17,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,225,12,T:System.Windows.Forms.DialogResult,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,225,12,T:System.Windows.Forms.DialogResult,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,225,12,F:System.Windows.Forms.DialogResult.OK,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,225,12,T:System.Windows.Forms.DialogResult,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,225,12,P:System.Windows.Forms.Form.DialogResult,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,212,16,T:System.Windows.Forms.DialogResult,,,,,if (result == DialogResult.OK){                      platform = frm.SelectedPlatform;                      misc = frm.SelectedMiscPlatform;                      return true;                  } else {                      platform = Platforms.Unknown;                      misc = null;                      return false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,212,16,T:System.Windows.Forms.DialogResult,,,,,if (result == DialogResult.OK){                      platform = frm.SelectedPlatform;                      misc = frm.SelectedMiscPlatform;                      return true;                  } else {                      platform = Platforms.Unknown;                      misc = null;                      return false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,212,16,F:System.Windows.Forms.DialogResult.OK,,,,,if (result == DialogResult.OK){                      platform = frm.SelectedPlatform;                      misc = frm.SelectedMiscPlatform;                      return true;                  } else {                      platform = Platforms.Unknown;                      misc = null;                      return false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,211,16,T:System.Windows.Forms.DialogResult,,,,,var result = frm.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,211,16,M:System.Windows.Forms.Form.ShowDialog,,,,,var result = frm.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,209,16,P:System.Windows.Forms.Form.Text,,,,,frm.Text = caption;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,186,16,T:System.Windows.Forms.DialogResult,,,,,if (result == DialogResult.OK) {                      platform = frm.SelectedPlatform;                      misc = frm.SelectedMiscPlatform;                      return true;                  } else {                      platform = Platforms.Unknown;                      misc = null;                      return false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,186,16,T:System.Windows.Forms.DialogResult,,,,,if (result == DialogResult.OK) {                      platform = frm.SelectedPlatform;                      misc = frm.SelectedMiscPlatform;                      return true;                  } else {                      platform = Platforms.Unknown;                      misc = null;                      return false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,186,16,F:System.Windows.Forms.DialogResult.OK,,,,,if (result == DialogResult.OK) {                      platform = frm.SelectedPlatform;                      misc = frm.SelectedMiscPlatform;                      return true;                  } else {                      platform = Platforms.Unknown;                      misc = null;                      return false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,185,16,T:System.Windows.Forms.DialogResult,,,,,var result = frm.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,185,16,M:System.Windows.Forms.Form.ShowDialog,,,,,var result = frm.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,175,65,T:System.Windows.Forms.Label,,,,,label1.Text = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,175,65,P:System.Windows.Forms.Label.Text,,,,,label1.Text = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,175,37,T:System.Windows.Forms.Label,,,,,return label1.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,175,37,P:System.Windows.Forms.Label.Text,,,,,return label1.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,167,16,M:System.Windows.Forms.Control.ResumeLayout,,,,,lstPlatforms.ResumeLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,165,20,M:System.Windows.Forms.Control.Invalidate(System.Drawing.Rectangle),,,,,lstPlatforms.Invalidate(newRect);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,164,20,M:System.Windows.Forms.ListBox.GetItemRectangle(System.Int32),,,,,var newRect = lstPlatforms.GetItemRectangle(hotTrackedIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,159,20,M:System.Windows.Forms.Control.Invalidate(System.Drawing.Rectangle),,,,,lstPlatforms.Invalidate(oldRect);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,158,20,M:System.Windows.Forms.ListBox.GetItemRectangle(System.Int32),,,,,var oldRect = lstPlatforms.GetItemRectangle(hotTrackedIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,156,16,M:System.Windows.Forms.Control.SuspendLayout,,,,,lstPlatforms.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,136,8,T:System.Windows.Forms.MouseEventArgs,,,,,"private void lstPlatforms_MouseMove(object sender, MouseEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,150,16,M:System.Windows.Forms.Control.ResumeLayout,,,,,lstPlatforms.ResumeLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,148,20,M:System.Windows.Forms.Control.Invalidate(System.Drawing.Rectangle),,,,,lstPlatforms.Invalidate(newRect);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,147,20,M:System.Windows.Forms.ListBox.GetItemRectangle(System.Int32),,,,,var newRect = lstPlatforms.GetItemRectangle(hotTrackedIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,142,20,M:System.Windows.Forms.Control.Invalidate(System.Drawing.Rectangle),,,,,lstPlatforms.Invalidate(oldRect);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,141,20,M:System.Windows.Forms.ListBox.GetItemRectangle(System.Int32),,,,,var oldRect = lstPlatforms.GetItemRectangle(hotTrackedIndex);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,139,16,M:System.Windows.Forms.Control.SuspendLayout,,,,,lstPlatforms.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,137,12,P:System.Windows.Forms.MouseEventArgs.Location,,,,,int index = lstPlatforms.IndexFromPoint(e.Location);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,137,12,M:System.Windows.Forms.ListBox.IndexFromPoint(System.Drawing.Point),,,,,int index = lstPlatforms.IndexFromPoint(e.Location);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,130,20,P:System.Windows.Forms.ListBox.SelectedIndex,,,,,SelectedMiscPlatform = MiscPlatforms[lstPlatforms.SelectedIndex - PlatformIDs.Count];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,126,20,P:System.Windows.Forms.ListBox.SelectedIndex,,,,,SelectedPlatform = PlatformIDs[lstPlatforms.SelectedIndex];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,124,16,P:System.Windows.Forms.ListBox.SelectedIndex,,,,,if (lstPlatforms.SelectedIndex < PlatformIDs.Count) {                      // Recognized platform                      SelectedPlatform = PlatformIDs[lstPlatforms.SelectedIndex];                      SelectedMiscPlatform = null;                  } else {                      SelectedPlatform = Platforms.Unknown;                      SelectedMiscPlatform = MiscPlatforms[lstPlatforms.SelectedIndex - PlatformIDs.Count];                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,123,12,P:System.Windows.Forms.ListBox.SelectedIndex,,,,,if (lstPlatforms.SelectedIndex > -1) {                  if (lstPlatforms.SelectedIndex < PlatformIDs.Count) {                      // Recognized platform                      SelectedPlatform = PlatformIDs[lstPlatforms.SelectedIndex];                      SelectedMiscPlatform = null;                  } else {                      SelectedPlatform = Platforms.Unknown;                      SelectedMiscPlatform = MiscPlatforms[lstPlatforms.SelectedIndex - PlatformIDs.Count];                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,68,8,T:System.Windows.Forms.DrawItemEventArgs,,,,,"private void lstPlatforms_DrawItem(object sender, DrawItemEventArgs e)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,118,16,T:System.Drawing.GraphicsUnit,,,,,"e.Graphics.DrawImage(image, new Rectangle(e.Bounds.Left, e.Bounds.Top, 150, 50), new Rectangle(0, 0, 150, 50), GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,118,16,T:System.Drawing.GraphicsUnit,,,,,"e.Graphics.DrawImage(image, new Rectangle(e.Bounds.Left, e.Bounds.Top, 150, 50), new Rectangle(0, 0, 150, 50), GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,118,16,F:System.Drawing.GraphicsUnit.Pixel,,,,,"e.Graphics.DrawImage(image, new Rectangle(e.Bounds.Left, e.Bounds.Top, 150, 50), new Rectangle(0, 0, 150, 50), GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,118,16,P:System.Windows.Forms.DrawItemEventArgs.Bounds,,,,,"e.Graphics.DrawImage(image, new Rectangle(e.Bounds.Left, e.Bounds.Top, 150, 50), new Rectangle(0, 0, 150, 50), GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,118,16,P:System.Windows.Forms.DrawItemEventArgs.Bounds,,,,,"e.Graphics.DrawImage(image, new Rectangle(e.Bounds.Left, e.Bounds.Top, 150, 50), new Rectangle(0, 0, 150, 50), GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,118,16,T:System.Drawing.Graphics,,,,,"e.Graphics.DrawImage(image, new Rectangle(e.Bounds.Left, e.Bounds.Top, 150, 50), new Rectangle(0, 0, 150, 50), GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,118,16,P:System.Windows.Forms.DrawItemEventArgs.Graphics,,,,,"e.Graphics.DrawImage(image, new Rectangle(e.Bounds.Left, e.Bounds.Top, 150, 50), new Rectangle(0, 0, 150, 50), GraphicsUnit.Pixel);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,118,16,"M:System.Drawing.Graphics.DrawImage(System.Drawing.Image,System.Drawing.Rectangle,System.Drawing.Rectangle,System.Drawing.GraphicsUnit)",,,,,"e.Graphics.DrawImage(image, new Rectangle(e.Bounds.Left, e.Bounds.Top, 150, 50), new Rectangle(0, 0, 150, 50), GraphicsUnit.Pixel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,P:System.Windows.Forms.DrawItemEventArgs.Bounds,,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,P:System.Windows.Forms.DrawItemEventArgs.Bounds,,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,T:System.Drawing.SystemBrushes,,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,T:System.Drawing.Brush,,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,P:System.Drawing.SystemBrushes.ControlText,,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,T:System.Drawing.Font,,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,P:System.Windows.Forms.ListBox.Font,,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,T:System.Drawing.Graphics,,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,P:System.Windows.Forms.DrawItemEventArgs.Graphics,,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\UI\frmPlatformPrompt.cs,115,16,"M:System.Drawing.Graphics.DrawString(System.String,System.Drawing.Font,System.Drawing.Brush,System.Single,System.Single)",,,,,"e.Graphics.DrawString(name, lstPlatforms.Font, SystemBrushes.ControlText, e.Bounds.Left + 165, e.Bounds.Y + 10);"
